name,offset,classification,cfg_status
All_Gray_Boxes_Researched_,971513,routine_entry,matches
Choose_Tech_Application_,971573,routine_entry,matches+unresolved
Load_Report_Strings_,972270,routine_entry,matches
sprintf_report_,972447,routine_entry,matches
Client_Initialize_Reports_,972778,routine_entry,matches
Initialize_Reports_,972828,routine_entry,shorter+unresolved
Add_Report_,972870,routine_entry,shorter+unresolved
Draw_Special_,972917,routine_entry,matches
Star_Has_Special_For_Player_,973037,routine_entry,matches
Set_Initial_Tech_,973073,routine_entry,shorter+unresolved
Explored_New_Star_,973146,routine_entry,shorter+unresolved
Player_Colony_Base_At_Star_,973375,routine_entry,matches
Player_Ship_Type_At_Star_,973479,routine_entry,matches
Colonization_,973569,routine_entry,matches+unresolved
Empty_Colony_Queue_,974739,routine_entry,matches+unresolved
Need_To_Set_Occupation_Policy_,974892,routine_entry,matches+unresolved
Has_Msg_,975082,routine_entry,matches+unresolved
Has_Officer_For_Hire_,975441,routine_entry,matches+unresolved
Has_Research_Breakthrough_,975592,routine_entry,matches
Has_Evolutionary_Upgrade_,975647,routine_entry,matches
Has_Report_,975705,routine_entry,matches+unresolved
Has_Diplomacy_Messages_,975880,routine_entry,matches+unresolved
Has_GNN_,976148,routine_entry,matches
Antarans_,976210,routine_entry,matches+unresolved
Display_Report_Aux_,976446,routine_entry,shorter+unresolved
Display_Report_,976773,routine_entry,matches
Redirect_Newly_Built_Ships_,976787,routine_entry,matches
Must_Display_Reports_,977003,routine_entry,matches
Assert_Settings_,977085,routine_entry,matches
Mox_Update_,977086,routine_entry,matches
Release_All_Blocks_,977096,routine_entry,matches
Null_Autofunction_,977108,routine_entry,matches
PFMT_,977109,routine_entry,matches
Get_Weighted_Choice_Char_,977114,routine_entry,matches
Get_Weighted_Choice_Short_,977197,routine_entry,matches
Get_Weighted_Choice_Int_,977263,routine_entry,matches
Shuffle_Char_,977333,routine_entry,matches
Shuffle_Sint_,977397,routine_entry,matches
Shuffle_Int_,977468,routine_entry,matches
Shuffle_,977538,routine_entry,matches
Star_To_Monster_,977728,routine_entry,matches
Star_Name_,977745,routine_entry,matches
Compare_Ratios_,977776,routine_entry,matches
Make_Player_Into_AI_,977952,routine_entry,matches
Make_All_AI_Game_,978073,routine_entry,matches
Load_Russ_Strings_,978138,routine_entry,matches
Settler_ETA_,978239,routine_entry,matches
Room_For_Another_,978295,routine_entry,matches
Pop_Tries_To_Settle_,978508,routine_entry,matches
Add_Settler_To_Colony_,978965,routine_entry,matches
Settle_Pop_,979222,routine_entry,matches
Move_Settlers_,979474,routine_entry,matches+unresolved
N_Freighters_Player_Can_Scrap_,980087,routine_entry,matches
Ship_Range_,980118,routine_entry,shorter+unresolved
Star_In_Range_Of_Player_Aux1_,980201,routine_entry,matches
Star_In_Range_Of_Player_Aux2_,980371,routine_entry,matches
Star_In_Range_Of_Player_,980472,routine_entry,matches+unresolved
Star_In_Normal_Range_Of_Player_,980582,routine_entry,shorter+unresolved
Star_In_Extended_Range_Of_Player_,980618,routine_entry,shorter+unresolved
Can_Order_Ship_,980670,routine_entry,matches
Ships_Try_To_Move_To_,980889,routine_entry,matches+unresolved
Player_N_Turns_From_Star_To_Star_,981974,routine_entry,matches+unresolved
Make_Ships_Move_To_,982280,routine_entry,matches
Ship_Is_Moving_,982473,routine_entry,matches
Make_Ship_Arrive_At_Star_,982490,routine_entry,matches
Move_All_Ships_Toward_Stars_,982762,routine_entry,matches
Create_Nonplayer_Ship_,983056,routine_entry,matches
Allocate_New_Ship_Slots_,983323,routine_entry,matches+unresolved
Update_Player_Ship_Range_,983885,routine_entry,shorter+unresolved
Update_All_Ship_Ranges_,983948,routine_entry,matches
Ship_Destination_Star_,984050,routine_entry,matches
Update_Ship_ETAs_,984092,routine_entry,matches
Do_Wormhole_Event_,984345,routine_entry,matches
Do_Hyperspace_Beast_,984600,routine_entry,matches+unresolved
Unmark_Just_Built_AI_Ships_,985128,routine_entry,matches
Reset_Needless_Ignore_Combat_Ships_Flags_,985213,routine_entry,matches
Player_Has_Ships_Pestering_Other_Player_,985539,routine_entry,shorter
Tech_Spy_Bonus_,985662,routine_entry,matches
Compute_Spy_Bonuses_,985731,routine_entry,shorter+unresolved
Frame_Another_,986053,routine_entry,matches+unresolved
Allocate_AI_Spies_,986393,routine_entry,matches+unresolved
Steal_App_,987548,routine_entry,shorter+unresolved
Destroy_Random_Building_,987914,routine_entry,matches
N_Spies_Bonus_,988291,routine_entry,matches
Resolve_Player_Spies_,988324,routine_entry,matches
Leader_Assassinates_,989032,routine_entry,matches
Resolve_Assassins_,989347,routine_entry,matches
Resolve_Spies_,989483,routine_entry,matches
Bring_Home_Spies_Vs_,989680,routine_entry,matches
Compute_N_Trade_And_Research_Pops_,989762,routine_entry,matches+unresolved
Base_Trade_Agreement_Goal_,990012,routine_entry,shorter+unresolved
Trade_Agreement_Goal_,990116,routine_entry,matches
Base_Research_Agreement_Goal_,990355,routine_entry,shorter+unresolved
Research_Agreement_Goal_,990405,routine_entry,shorter+unresolved
Process_Trade_Agreement_,990547,routine_entry,shorter+unresolved
Process_Research_Agreement_,990693,routine_entry,shorter+unresolved
Process_Trade_And_Research_Agreements_,990839,routine_entry,matches+unresolved
Start_Trade_Agreement_,990947,routine_entry,shorter+unresolved
Start_Research_Agreement_,991106,routine_entry,shorter+unresolved
Bill_Init_,991287,routine_entry,shorter+unresolved
Bill_Default_,991342,routine_entry,matches
Record_History_,991370,routine_entry,shorter+unresolved
Is_Ignoring_,992296,routine_entry,shorter+unresolved
Stop_Ignoring_,992333,routine_entry,matches
Concatenate_Percent_,992366,routine_entry,matches
Get_Active_Players_,992395,routine_entry,matches+unresolved
Get_Players_Dead_Or_Alive_,992583,routine_entry,matches
Get_Players_Dead_Or_Alive_Or_Omniscient_,992663,routine_entry,matches+unresolved
Get_Players_Alive_Or_Omniscient_,992819,routine_entry,matches+unresolved
Get_Their_Spy_Number_,992975,routine_entry,matches
Get_Their_Spy_Mission_,993009,routine_entry,shorter+unresolved
Get_My_Spy_Number_,993041,routine_entry,matches
Get_My_Spy_Mission_,993081,routine_entry,shorter+unresolved
Get_My_Agent_Number_,993119,routine_entry,matches
Get_My_Agent_Mission_,993142,routine_entry,matches
Set_Their_Spy_Number_,993165,routine_entry,shorter+unresolved
Set_Their_Spy_Mission_,993205,routine_entry,shorter+unresolved
Set_My_Spy_Number_,993241,routine_entry,matches
Set_My_Spy_Mission_,993293,routine_entry,matches
Set_My_Agent_Number_,993341,routine_entry,matches
Set_My_Agent_Mission_,993394,routine_entry,matches
Take_Their_Spy_,993442,routine_entry,matches
Take_My_Spy_,993493,routine_entry,matches
Take_My_Agent_,993554,routine_entry,matches
Add_Their_Spy_,993611,routine_entry,matches
Add_My_Spy_,993666,routine_entry,matches
Add_My_Agent_,993684,routine_entry,matches
Get_History_Params_,993745,routine_entry,matches
Update_List_Window_Data_,993786,routine_entry,matches
Turn_Off_Palettes_,994527,routine_entry,matches
Turn_On_Palettes_,994549,routine_entry,matches
Disable_Draw_Current_Fields_,994553,routine_entry,matches
Enable_Draw_Current_Fields_,994587,routine_entry,matches
Draw_Prior_Fields_,994621,routine_entry,matches
Disable_Draw_Selected_Fields_,994685,routine_entry,matches
Enable_Draw_Selected_Fields_,994708,routine_entry,matches
_Squeeze_Print_,994731,routine_entry,matches+unresolved
Squeeze_Print_,995088,routine_entry,matches
Squeeze_Print_To_Bitmap_,995107,routine_entry,matches
Squeeze_Print_Right_,995133,routine_entry,matches
Squeeze_Print_Right_To_Bitmap_,995139,routine_entry,matches
Squeeze_Print_Centered_,995151,routine_entry,matches
Squeeze_Print_Centered_To_Bitmap_,995192,routine_entry,matches
Squeeze_Centered_Print_,995240,routine_entry,matches
Squeeze_Centered_Print_To_Bitmap_,995249,routine_entry,matches
Squeeze_Print_Full_,995264,routine_entry,matches
Squeeze_Print_Full_To_Bitmap_,995273,routine_entry,matches
_Squeeze_Print_Paragraph_,995288,routine_entry,matches+unresolved
Squeeze_Print_Paragraph_,995677,routine_entry,matches
Squeeze_Print_Paragraph_To_Bitmap_,995715,routine_entry,matches
Squeeze_Print_Formatted_Paragraph_,995754,routine_entry,matches
Squeeze_Print_Formatted_Paragraph_To_Bitmap_,995768,routine_entry,matches
Squeeze_Paragraph_Centered_,995782,routine_entry,matches
Squeeze_Paragraph_Centered_To_Bitmap_,995840,routine_entry,matches
Squeeze_Formatted_Paragraph_Centered_,995899,routine_entry,matches
Squeeze_Formatted_Paragraph_Centered_To_Bitmap_,995914,routine_entry,matches
_Print_1_Or_More_Lines_Centered_,995929,routine_entry,matches
Print_1_Or_More_Lines_Centered_,996041,routine_entry,matches
Print_1_Or_More_Lines_Centered_To_Bitmap_,996056,routine_entry,matches
Pseudo_App_Index_To_Hyper_Field_,996078,routine_entry,matches
Hyper_Field_To_Pseudo_App_Index_,996091,routine_entry,matches
Singular_Or_Plural_String_,996103,routine_entry,matches
Copy_File_To_File_,996115,routine_entry,matches
Cache_Player_Scientist_Anim_,996385,routine_entry,matches
Cache_Other_Scientist_Anim_,996392,routine_entry,matches
Cache_Player_Spy_Anim_,996555,routine_entry,matches
Cache_Player_Trooper_Anim_,996641,routine_entry,shorter
_Print_String_Bill_,996783,routine_entry,matches
_Print_Paragraph_Bill_,997130,routine_entry,matches+unresolved
_Print_Paragraph_,997653,routine_entry,matches
_Print_Paragraph_To_Bitmap_,997683,routine_entry,matches
_Get_Paragraph_Max_Height_,997714,routine_entry,matches
_Get_Paragraph_Max_Width_,997745,routine_entry,matches
Reference_Help_,997776,routine_entry,matches
Ref_Category_Help_,997817,routine_entry,matches
Ref_How_To_Help_,997832,routine_entry,matches
Turn_Summary_Popup_Help_,997847,routine_entry,matches
Turn_Summary_Help_,997870,routine_entry,matches
Race_Statistics_Help_,997885,routine_entry,matches
Tech_Review_Help_,997900,routine_entry,matches
History_Graph_Help_,997915,routine_entry,matches
Technology_Select_Help_,997933,routine_entry,matches
Technology_Change_Help_,997951,routine_entry,matches
Tech_Select_List_Right_Help_,997969,routine_entry,matches
Tech_Select_List_Left_Help_,997987,routine_entry,matches
Tech_Change_List_Right_Help_,998008,routine_entry,matches
Tech_Change_List_Left_Help_,998029,routine_entry,matches
Races_Help_,998050,routine_entry,matches
Report_Help_,998071,routine_entry,matches
Audience_Menu_Help_,998092,routine_entry,matches
Treaties_Menu_Help_,998113,routine_entry,matches
Treaties_Race_Help_,998134,routine_entry,matches
War_Race_Help_,998155,routine_entry,matches
Trade_Menu_Help_,998176,routine_entry,matches
Trade_Cash_Help_,998197,routine_entry,matches
Trade_Tech_Help_,998218,routine_entry,matches
Tech_Swap_Help_,998239,routine_entry,matches
Tribute_Menu_Help_,998260,routine_entry,matches
Tribute_Cash_Help_,998281,routine_entry,matches
Tribute_Tech_Help_,998302,routine_entry,matches
My_Set_Help_List_,998323,routine_entry,matches
Print_Formatted_Paragraph_,998340,routine_entry,matches
Print_Formatted_Paragraph_To_Bitmap_,998370,routine_entry,matches
Set_Paragraph_User_Call_,998401,routine_entry,matches
Set_Paragraph_String_Pointer_,998407,routine_entry,matches
Set_Paragraph_Integer_Pointer_,998435,routine_entry,matches
Set_Paragraph_Uint_Pointer_,998463,routine_entry,matches
Set_Paragraph_Sint_Pointer_,998491,routine_entry,matches
Set_Paragraph_Char_Pointer_,998519,routine_entry,matches
Set_Paragraph_Schar_Pointer_,998547,routine_entry,matches
Get_Formatted_Paragraph_Max_Height_,998575,routine_entry,matches
Get_Formatted_Paragraph_Max_Width_,998614,routine_entry,matches
Get_Last_Formatted_Paragraph_Max_Height_,998653,routine_entry,matches
Get_Last_Formatted_Paragraph_Max_Width_,998668,routine_entry,matches
Initialize_Formatted_Paragraph_System_,998683,routine_entry,matches
_Print_Formatted_Paragraph_,998739,routine_entry,matches+unresolved
Process_Paragraph_Text_,999261,routine_entry,matches+unresolved
Add_Character_To_Line_,999745,routine_entry,matches
Return_To_Last_Break_,999867,routine_entry,matches
Record_Break_Position_,1000082,routine_entry,shorter
Process_Command_,1000368,routine_entry,matches+unresolved
Quit_Context_,1001050,routine_entry,matches
Quit_Paragraph_,1001166,routine_entry,matches
Set_Justification_,1001215,routine_entry,matches
Complete_Line_,1001356,routine_entry,matches
Complete_Line_Data_,1001429,routine_entry,matches
Paragraph_HT_,1001599,routine_entry,shorter+unresolved
Paragraph_CRFF_,1001644,routine_entry,matches
Paragraph_VT_,1001727,routine_entry,matches
Vertical_Move_,1001806,routine_entry,matches
Reset_Font_Spacing_,1001883,routine_entry,shorter+unresolved
Reset_Font_Spacing_Width_,1001947,routine_entry,shorter+unresolved
Reset_Font_LF_,1001973,routine_entry,shorter+unresolved
Reset_Paramaters_,1002020,routine_entry,matches+unresolved
Reset_Paragraph_Variables_,1002287,routine_entry,matches+unresolved
Reset_A_Paragraph_Variable_,1002347,routine_entry,matches+unresolved
Set_Paragraph_Variable_Pointer_,1002396,routine_entry,matches
Set_Current_Colors_,1002423,routine_entry,matches
Set_Current_Style_,1002455,routine_entry,matches
Test_Item_,1002540,routine_entry,matches
Set_Value_,1002983,routine_entry,matches+unresolved
Get_Next_Item_Value_,1003289,routine_entry,matches
Get_Item_Value_Set_Plural_,1003320,routine_entry,shorter
Get_Item_Value_,1003370,routine_entry,shorter
Set_Item_Value_,1003499,routine_entry,shorter
Insert_Item_,1003657,routine_entry,shorter+unresolved
Insert_Next_Argument_String_,1004506,routine_entry,matches
Insert_Argument_String_,1004571,routine_entry,matches
Get_Insert_Argument_Next_,1004619,routine_entry,matches
Skip_Arg_Insert_A_String_,1004727,routine_entry,matches
Insert_A_String_,1004769,routine_entry,matches
Previous_Nesting_Level_,1004808,routine_entry,matches
Process_Function_,1004851,routine_entry,shorter+unresolved
Get_Function_Argument_,1005982,routine_entry,matches
FN_Set_Font_,1006124,routine_entry,matches+unresolved
FN_Superscript_,1006372,routine_entry,matches+unresolved
FN_Set_Variable_,1006496,routine_entry,matches+unresolved
FN_Set_Tabs_,1006587,routine_entry,shorter+unresolved
FN_Set_X_Pos_,1006691,routine_entry,matches
FN_Set_Y_Pos_,1006756,routine_entry,matches
FN_Set_H_Spacing_,1006855,routine_entry,matches
FN_Set_Space_Size_,1006903,routine_entry,matches
FN_Set_V_Spacing_,1006964,routine_entry,matches
FN_Set_FF_Size_,1007020,routine_entry,matches
FN_Set_Margins_,1007087,routine_entry,matches
FN_Set_Indent_,1007257,routine_entry,matches
FN_Set_Origin_,1007324,routine_entry,matches
FN_User_Call_,1007497,routine_entry,matches+unresolved
Justify_Line_,1007593,routine_entry,matches
_Justify_Line_Fully_,1007699,routine_entry,shorter+unresolved
Print_Line_,1007985,routine_entry,shorter+unresolved
_Comp_Tabs_,1009595,routine_entry,matches
Sort_Tabs_,1009604,routine_entry,shorter+unresolved
Get_Current_Color_Set_,1009648,routine_entry,matches
Initialize_Line_Start_,1009727,routine_entry,matches
Pick_Font_Color_,1009774,routine_entry,matches
Pick_Font_Number_,1009804,routine_entry,matches
Update_Max_Min_Values_,1009905,routine_entry,matches+unresolved
Set_Max_Min_X_,1010158,routine_entry,matches+unresolved
Set_Max_Min_Y_,1010231,routine_entry,shorter+unresolved
Reset_Max_Min_Values_,1010286,routine_entry,shorter+unresolved
Set_Para_Y2_,1010333,routine_entry,matches
Skip_Spaces_,1010359,routine_entry,matches
Legalize_Paragraph_Y_,1010384,routine_entry,matches
Set_Line_Limits_,1010419,routine_entry,shorter+unresolved
Info_Screen_,1010860,routine_entry,shorter+unresolved
Draw_Maint_Income_Chart_,1011866,routine_entry,shorter
Build_Maint_Chart_Bitmaps_,1012244,routine_entry,matches
Initialize_Maintenance_Values_,1013163,routine_entry,matches+unresolved
Draw_The_History_Graph_,1013358,routine_entry,shorter+unresolved
Get_Plyr_Hist_Btns_,1013929,routine_entry,shorter+unresolved
Set_Plyr_Hist_Btns_,1013997,routine_entry,matches
Draw_Histories_,1014092,routine_entry,shorter+unresolved
Smooth_History_Data_,1015131,routine_entry,matches
Display_Graphed_Players_Names_,1015274,routine_entry,shorter+unresolved
History_Subscreen_,1015445,routine_entry,shorter+unresolved
Draw_History_Subscreen_,1015848,routine_entry,matches
Print_Tech_Review_Item_,1015849,routine_entry,matches
Tech_Review_Subscreen_,1015895,routine_entry,matches
_Tech_Review_Subscreen_,1015923,routine_entry,shorter+unresolved
Draw_Tech_Review_Subscreen_,1017130,routine_entry,matches
Init_Tech_Review_List_,1017361,routine_entry,matches+unresolved
Print_Player_Specials_To_Bitmap_,1017558,routine_entry,matches
Race_Statistics_Specials_Help_,1018016,routine_entry,matches+unresolved
Race_Stats_Subscreen_,1018310,routine_entry,shorter+unresolved
Draw_Race_Stats_Subscreen_,1019490,routine_entry,matches
Print_Turn_Summary_Message_,1019491,routine_entry,matches
Init_Turn_Summary_List_,1019587,routine_entry,matches+unresolved
Init_Info_Turn_Summary_List_,1019777,routine_entry,matches
Draw_Dummy_Turn_Summary_Subscreen_,1019799,routine_entry,matches
Draw_Reference_How_To_Subscreen_,1019799,routine_entry,matches
